UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Timothy Piorkowski,@Timber3442,2021-01-01T22:40:04.000Z,"Replying to 
@hulu_support",I am noticing it both on my Samsung s20 and and iPad I used hulu through my Playstation and had full screen for TV shows and wide-screen for movie which would be ok so it seems to be a mobile device issue,,1,,,[],https://twitter.com/Timber3442/status/1345137743194570755
Hipster Douchebag #RESIST,@DouchyHipster,2021-01-01T22:22:23.000Z,"Replying to 
@hulu_support","Hey! I just signed up for LIVE add on and can't access the Rose Bowl game on either my laptop OR my smart TV. Error messages: P-Dev302
""We're having trouble playing this"" from Hulu.
Help or cancel me? I can't use the service I just bought.",,1,,,[],https://twitter.com/DouchyHipster/status/1345133295751766016
Hulu Support,@hulu_support,2021-01-01T21:11:06.000Z,"Replying to 
@bigalleycat","Sorry for the difficulty, Andrew! Please refer to the Hulu section here: https://verizon.com/support/disney-bundle-faqs/#already-have…. As for this error message, please give us a ring at 1-888-907-0345 as our phone team should be able to assist. They'd also be happy to field any additional accounts you may have.",,,,,[],https://twitter.com/hulu_support/status/1345115355245662208
Andrew Lundquist,@bigalleycat,2021-01-01T20:26:07.000Z,"@hulu_support
 I’m supposed to get Hulu free through my Verizon account. My Disney and ESPN automatically quit charging me once I had it free but Hulu is still charging me. I’ve tried going online to the help page and I just keep getting an error page.",,,1,,,['https://pbs.twimg.com/media/EqrE_YUW8AETQKL?format=jpg&name=medium'],https://twitter.com/bigalleycat/status/1345104035901284354
Ali Milush,@AliMilush,2021-01-01T19:52:39.000Z,"Maybe in 2021 
@hulu
 will get their volume discrepancy issue fixed",,,,,3,[],https://twitter.com/AliMilush/status/1345095613126479872
Fitz on Flicks,@fitz_on,2021-01-01T17:37:58.000Z,"@hulu_support
 can you dm me for help with an issue I am having",,,1,,,[],https://twitter.com/fitz_on/status/1345061718033100801
Andrea Marino,@anmarino46,2021-01-01T16:56:22.000Z,"Thank you for realizing the error of your ways, 
@hulu
.

2021 is already off to a better start than 2020.","Quote Tweet
Andrea Marino
@anmarino46
 · Jan 31, 2020
2020 is NOT off to a hot start twitter.com/hulu/status/12…",,1,,3,"['https://pbs.twimg.com/media/EqqU-65WMAE6Q85?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/943664236676468736/g1EYaTj8_mini.jpg']",https://twitter.com/anmarino46/status/1345051251373817857
Testing Required,@testingrequired,2021-01-01T16:21:27.000Z,It's shocking how bad Hulu and Disney+ are as applications. An example is a bug when rewatching through a series you should reset its watch history or will seemingly randomize each episodes start times.,,,1,,1,[],https://twitter.com/testingrequired/status/1345042464357441538
Txoreo63b,@BrandonJWyckof1,2021-01-01T12:06:20.000Z,"Replying to 
@CoinMasterGame","Would love to get the free gift but your game is the only app that seems to think my internet connection isn't working. 

Hulu, Facebook, & Twitter don't seem to have an issue with my internet connection, but Coin Master swears my connection is lost.",,1,,4,['https://pbs.twimg.com/media/EqpSmWQXMAIAx7u?format=jpg&name=medium'],https://twitter.com/BrandonJWyckof1/status/1344978262112526336
Lexie,@mslex91,2021-01-01T05:12:36.000Z,"@hulu
 fix your issues! I hate paying for something that’s your issue",,,,,,[],https://twitter.com/mslex91/status/1344874139408994306
Lexie,@mslex91,2021-01-01T05:07:32.000Z,"Get it together 
@hulu
. How many more shows and live event will I miss because of your error codes. Yes I’ve spent hours on the phone with you and my internet provider. It’s not them. It’s you. And to top it off you raised the price $10 a month for something that doesn’t work. WTF",,,1,,,[],https://twitter.com/mslex91/status/1344872865204641794
Jess,@Jess16447429,2021-01-01T04:32:35.000Z,"Replying to 
@hulu_support","Thank you. Spoke to my ISP and sounds like the issue is between 
@hulu
 and 
@VyveBroadband
 regarding a certain pool of IPs. Looks like I’ll have to just wait this one out until y’all both get it fixed.",,,,1,[],https://twitter.com/Jess16447429/status/1344864068730052608
Leonard Arias,@arias_leonard,2021-01-01T03:54:58.000Z,"@hulu_support
 Thank you Hulu support and a shout out to Bernardino C for helping  me resolve my issue and getting everything fixed fastest customer  service I have come across and would like to thank Hulu for the excellent service. ",,👍,1,,,[],https://twitter.com/arias_leonard/status/1344854606002573312
Angie kuaile-Filkins,@AngieKuaile1,2021-01-01T00:58:37.000Z,"Ok back to the real issue at hand.....is the 
@TWDFamilyy
 still streaming anywhere? On 
@hulu
 or 
@Roku
 ??? Guess I will just #GTS 
@googlestudents",,® ™ 🕳 🐇 ♻ ♥ 🚂 🗽,,,,[],https://twitter.com/AngieKuaile1/status/1344810223555538944
KAREN,@KarenCerullo,2021-01-01T00:21:55.000Z,"@hulu_support
 I'm trying to redeem a gift card on my Hulu account but I'm seeing this error message: ""Error: Sorry, our redemption service is unavailable at the moment. Please try again later."" Is this scheduled downtime?",,,1,,,[],https://twitter.com/KarenCerullo/status/1344800987001856002
HaydenHockey13,@HHockey13,2021-01-02T23:32:33.000Z,"@hulu_support
 I keep getting this error message when trying to start my free trial. Think you can help?",,,1,,,['https://pbs.twimg.com/media/Eqw5OJyW4AE4IsZ?format=png&name=small'],https://twitter.com/HHockey13/status/1345513341138186243
Nate Barnes,@NateBarnes7,2021-01-02T22:32:36.000Z,"Replying to 
@hulu_support","Thank you for the quick reply, supports fixed the issue",,,,,[],https://twitter.com/NateBarnes7/status/1345498252053983234
MadCocoGaming,@MadCocoGaming,2021-01-02T22:03:12.000Z,"Replying to 
@cjwizgeek",It’s about to become a issue isn’t it because I see them waiting until January 25th when they start looking into streaming contracts with other services. Netflix or Hulu those are the  top two everybody has but watch them pick Peacock or fucking CBS All Access,🎮,1,,,[],https://twitter.com/MadCocoGaming/status/1345490855633641472
GeustGeoff,@hanksgeoff,2021-01-02T21:15:22.000Z,"@loudmouthjulia
 wondering if you were aware that Hulu is, in fact, not integrating with Fire TV Live. Searching to find why it wasnae working brought me to the Hulu Community board where users reported the integration working at first, then getting a ‘EPG’ error.","Quote Tweet
Hulu Support
@hulu_support
 · Jan 2
Replying to @hanksgeoff
Sorry for any upset! While that's not an option at this time, we’re always looking to improve our service. That said, we will be sure to share your interest with our teams here. If we can assist with anything else for now, please let us know!",,,,,['https://pbs.twimg.com/profile_images/1235014519992094720/iL9jVxco_mini.jpg'],https://twitter.com/hanksgeoff/status/1345478818568556546
GeustGeoff,@hanksgeoff,2021-01-02T21:04:28.000Z,"Replying to 
@hulu_support","Hi 
@sarahintampa
, wondering if you were aware that Hulu is, in fact, not integrating with Fire TV Live. Searching for a fix for my issue brought me to the Hulu Community board and elsewhere where users reported the integration working at first, then getting a ‘EPG’ error.",,,,,[],https://twitter.com/hanksgeoff/status/1345476072264130561
Wes Schaeffer: The Sales Podcast,@SalesWhisperer,2021-01-02T21:00:25.000Z,"Replying to 
@hulu_support","We called support and they helped. Thank you. It was an LG ""smart"" TV issue. Gotta love technology...when it works.",,,,,[],https://twitter.com/SalesWhisperer/status/1345475055422111744
Film School Rejects,@rejectnation,2021-01-02T18:32:01.000Z,"Our list of the best ""bug"" horror movies allowed for spiders, so 
@LeDoctor
's 'Arachnophobia' naturally came in at number one. If you haven't seen it, the movie is new to both 
@PrimeVideo
 and 
@hulu
 See what else made the list here: https://bit.ly/357j9b4",GIF,,,1,9,['https://pbs.twimg.com/tweet_video_thumb/Eqv0d15XAAYVxb0.jpg'],https://twitter.com/rejectnation/status/1345437710425739265
Keith Poynter,@Villesportslaw,2021-01-02T18:19:04.000Z,"Alright, so if you have YoutubeTV 
HULU or some other tv service, but Spectrum internet, you can download the Spectrum app, and voila...

Fixes the Fox Sports issue.",,,5,,9,[],https://twitter.com/Villesportslaw/status/1345434451682226181
DavidC,@hedonistdave,2021-01-02T05:58:35.000Z,"@RokuSupport
 happy New Years to you guys, I need your help please. I have an roku 3 and recently both Netflix and Hulu stopped working on it altogether. I can access both with no issue on my pc just not through the roku 3 device? Please help",,,1,,,[],https://twitter.com/hedonistdave/status/1345248100777136129
goat,@goat61128294,2021-01-02T05:56:21.000Z,"Replying to 
@GeekFoolish","Literally 
@hulu
 @hulu_support
 . Fix this issue. 1) it’s illegal 2) it’s annoying and makes me want to cancel my subscription",,,,,[],https://twitter.com/goat61128294/status/1345247538627174402
Richard McIntosh,@802Tophat,2021-01-02T05:44:26.000Z,"Replying to 
@hulu_support
 and 
@hulu",Its 2021 and it's still an issue.,,1,,2,[],https://twitter.com/802Tophat/status/1345244542040158209
AcetheWindRider,@AceWindRider,2021-01-02T05:06:38.000Z,"Replying to 
@Peargor","The real issue is that these networks aren't adapting to things like streaming. 

There are next to no nick shows on streaming unless you have Hulu. And even then its only some, and not full seasons. 

Disney doesn't even update current shows like duck tales",,1,,5,[],https://twitter.com/AceWindRider/status/1345235026145914881
Brittany Parker,@brittanybeachp,2021-01-02T05:03:25.000Z,"@Sony
 @PlayStation
 @PS5only
 Need help. I’m getting the CE-107750-0 error. I can’t play Spiderman Miles Morales or AC Valhalla anymore. Prime Video won’t work and it took several deletes and reinstalls to get Hulu and Netflix to work. It keeps saying, “can’t open game or app.”",,,1,,,[],https://twitter.com/brittanybeachp/status/1345234217807044608
A Simp Named Slickback,@___seeryandavis,2021-01-02T04:00:03.000Z,"Why can’t I watch 
@hulu
 on my computer? Always have some kind of issue with this.",,,1,,,[],https://twitter.com/___seeryandavis/status/1345218272459894787
Joe,@JoeJenny_,2021-01-02T03:57:29.000Z,"Replying to 
@AEllingTYPE","I’m currently on YouTube TV, but have had the same issue with Hulu, and fubo. Xfinity said I just needed more mbps so I upgraded, 3 separate times and still buffer lol",,1,,,[],https://twitter.com/JoeJenny_/status/1345217624171491329
No More || No Less,@KorribanAcolyte,2021-01-02T01:29:03.000Z,"Replying to 
@disneyplus
 and 
@hulu",Someone solve the typing your email in one letter at a time issue in 2021. It is time.,,,,1,[],https://twitter.com/KorribanAcolyte/status/1345180272912949256
SingleChampagneLife,@law_champagne,2021-01-02T00:59:38.000Z,"Replying to 
@shylyassertive","Murder in the Bayou is a pretty good one on prime.  
Wilderness of Error on Hulu. 

But also following this thread.",,1,,6,[],https://twitter.com/law_champagne/status/1345172869651820551
Greg Sheneman,@gregsheneman,2021-01-03T23:30:02.000Z,"@YouTubeTV
 I swear I am one more technical issue away from dumping your ass for 
@hulu
 live TV!!! Your 
@Google
 products are going to shit and have been in steep decline for at least 2 years.",,,,,,[],https://twitter.com/gregsheneman/status/1345875095990972424
JD Little,@InvalidnostCCCP,2021-01-03T23:01:43.000Z,"Hi 
@hulu_support
! I’ve been trying to update my payment method but keep receiving an error. Is this a known issue? Is there a phone number I can call?",,,1,,,[],https://twitter.com/InvalidnostCCCP/status/1345867968228560898
Mr. northernhausen,@northernmnglfgy,2021-01-03T22:50:33.000Z,"@hulu
 @hulu_support
  please fix the issue with fox sports north. I switched to you for it and now its gone. Just please figure it out. Even if it's a 9.99 add on just please fix it",,,,,,[],https://twitter.com/northernmnglfgy/status/1345865158569193477
J. A. Pak,@JAPak,2021-01-03T21:50:40.000Z,"Made one navigation error on 
@hulu
 and was savagely punished with ads. Your UX sucks, 
@hulu
. Can't even figure out how to start an episode from the beginning instead of resume.",,,1,,1,[],https://twitter.com/JAPak/status/1345850088447381504
Maximillian Søren ,@atlanta97music,2021-01-03T21:10:44.000Z,Why the fuck am I paying for Hulu when all I get is error messages?,,,,,2,[],https://twitter.com/atlanta97music/status/1345840038509207556
Jason Dunn,@jasondunn,2021-01-03T20:34:47.000Z,"Replying to 
@waltmossberg
 @netflix
 and 
@peacockTV","I struggle to understand the belief that a “paid with ads” tier is something that people want. I cancelled 
@hulu
 because of that same issue. If I’m paying, I don’t want ads. Ads should only be on free tiers.

Most network streaming services will fail by 2023.",,,,1,[],https://twitter.com/jasondunn/status/1345830991353450496
JSG da 3rd,@JSinclairG3,2021-01-03T20:31:36.000Z,"Is there a connection issue with #hulu and #showtime 
@hulu_support
 ?",,,1,,,[],https://twitter.com/JSinclairG3/status/1345830191931809795
Leah,@leah_bh,2021-01-03T19:22:43.000Z,"Replying to 
@hulu_support
 and 
@OptimistGov",That link have me an error after I logged in to vote,,1,,,[],https://twitter.com/leah_bh/status/1345812854340001793
Girls School Alum,@girlsschoolalum,2021-01-03T18:29:44.000Z,"Replying to 
@waltmossberg
 @peacockTV
 and 4 others","Don’t you assume that this is a volume issue from so many people trying to see those highly-publicized special Office episodes? HBOMax crashed on me 2 or 3 times on Christmas Day while I was trying to watch Wonder Woman. Too many users, try again later?",,,,,[],https://twitter.com/girlsschoolalum/status/1345799520228159488
REL,@relmakesmusic,2021-01-03T18:14:06.000Z,Binge watching on Hulu is so difficult because I’ll just be watching a show and then BAM! “Connection error” ,,🙄,1,,,[],https://twitter.com/relmakesmusic/status/1345795587304796162
Reviewsed,@Reviewsed_com,2021-01-03T17:52:59.000Z,"Guide For Troubleshooting Hulu Error 94
#hulu #Troubleshooting #Error","Guide for Troubleshooting Hulu Error 94
Are you finding tried and tested ways to troubleshoot Hulu Error 94? Reviewsed shares four foolproof solutions to help you resolve error94 Hulu. Learn more.
reviewsed.com",,,,,['https://pbs.twimg.com/card_img/1365456434155188231/9gFQs2u6?format=jpg&name=small'],https://twitter.com/Reviewsed_com/status/1345790274845483008
Diego Alamir,@DiegoAlamir,2021-01-03T16:38:47.000Z,"Replying to 
@waltmossberg
 @peacockTV
 and 4 others","Been working great for me on Roku. Not one error or complaints, tech / stream wise. I'm actually considering paying the $50 for the year ",,,,1,[],https://twitter.com/DiegoAlamir/status/1345771600948301825
jochella,@heirjordynn,2021-01-03T15:33:54.000Z,"i used to have this issue with hulu, but now they ask. bring that back, please 
@netflix
. i don’t want to fall asleep on season 2, episode 15 and turn it back on and it’s season 3, episode 5 ",,🌻 🙄,,,,[],https://twitter.com/heirjordynn/status/1345755273714130944
Matt Khoury,@mkhoury,2021-01-03T14:57:04.000Z,"Replying to 
@mkhoury
 @waltmossberg
 and 5 others","As does this with their own service, which may have been a CDN issue. Nevertheless the experience of restarting the video to the location it quit — and restarting the device multiple times trying to fix it — was frustrating and poor. 

Nobody’s perfect! ¯\_(ツ)_/¯",,,,,['https://pbs.twimg.com/profile_images/1341057552835108869/2bBt9601_mini.jpg'],https://twitter.com/mkhoury/status/1345746002616135680
Emily Tivnan,@emiltiv,2021-01-03T07:07:03.000Z,"Maybe too specific, but my major issue with Hulu is that it completely forgets that I’ve already watched through an entire show. Like yes obv I know I’ve seen all of Adventure Time. But pls stop starting at the end of the episode, y’know? Get with it. This is my comfort show.",,,,,3,[],https://twitter.com/emiltiv/status/1345627718919053312
Dr. Devin Nunes' Nostril,@steriana,2021-01-03T06:48:36.000Z,"Replying to 
@waltmossberg
 @peacockTV
 and 4 others","The best part is the error message elucidates on the title ""Something Went Wrong"" by, in the detail text, elaborating to say ""Something's Not Right"".

This is quality work right here.",,1,,1,[],https://twitter.com/steriana/status/1345623076021571586
𝐒𝐞𝐫𝐞𝐧𝐚,@Serena_Spencer,2021-01-03T05:24:33.000Z,"Replying to 
@hulu_support","Well, there’s not as much BBC or ITV content at all. The main issue is that there are fewer than 10 new shows a year, and you’re losing more content than you add.",⚖,,,,[],https://twitter.com/Serena_Spencer/status/1345601924217724929
Gabriel Viso,@gvisoc,2021-01-03T05:01:54.000Z,"Replying to 
@waltmossberg
 @peacockTV
 and 4 others","Ah right, the error code is so meaningful. Such UX, how wow.",,,,2,[],https://twitter.com/gvisoc/status/1345596224661929984
Steve,@SteveStory2010,2021-01-03T04:58:27.000Z,"Replying to 
@waltmossberg
 @peacockTV
 and 4 others",Gotta love indecipherable error code gibberish,🌲 ❄ ☔ 🌙 ⛄ 🍁 🎃 👻 🌿 🍄 🌛,,,1,[],https://twitter.com/SteveStory2010/status/1345595358118883330
Hulu Support,@hulu_support,2021-01-03T04:31:25.000Z,"Replying to 
@I_GotYourNumber","Hulu here — apologies for any frustration! While your internet may not be the issue, working through all of the steps here: https://hulu.tv/PlaybackHelp- typically helps to clear up freezing issues. We'll keep an eye out for any updates!",,1,,1,['https://pbs.twimg.com/card_img/1364671035803635713/rrzOa96l?format=png&name=120x120'],https://twitter.com/hulu_support/status/1345588551069671424
TJ Miller (not the cool one tho),@TjMiller024,2021-01-03T03:56:34.000Z,"Replying to 
@Lets_Go_Hawks","Lmfao 

Soooo on the same page on this issue.

Eventually......if its good enough,  it will end up on hulu or Netflix
 ",😂 😂 😂,1,,,[],https://twitter.com/TjMiller024/status/1345579781476081665
Hulu Support,@hulu_support,2021-01-03T03:40:59.000Z,"Apologies for any disappointment! We're no longer able to continue carrying Fox RSNs. The ad volume issue is currently under investigation at this time. Hulu (No Ads) doesn't apply to DVR content, but we'll share your feedback with our team.",,,,,,[],https://twitter.com/hulu_support/status/1345575861240655872
jasminee,@_jaaaaasmine,2021-01-03T03:36:50.000Z,No one bug me. I’ll be watching Selena everyday till they take it off Hulu,,,,,1,[],https://twitter.com/_jaaaaasmine/status/1345574816510746625
Computer Mekanix,@ShockNetTechs,2021-01-03T03:29:20.000Z,"Well, I'm out! Two price increases in 1 year, unwatchable bowl games because of error messages, resolution switching constantly... Just signed on with YouTube TV. Way more for the $ and 1080p. #hulu #hululivetv #youtubetv",,,,,,[],https://twitter.com/ShockNetTechs/status/1345572927597662210
Scott R. Daniel,@ScottyDan45,2021-01-03T02:53:37.000Z,"Replying to 
@Anne___Marie___","We’re having the same issue, not enough new content. Watching Saving Hope on Hulu. It’s a medical drama, not great but not bad either.",,1,,1,[],https://twitter.com/ScottyDan45/status/1345563939401330688
Geek Network Entertainment,@GNpodcasts,2021-01-03T02:40:07.000Z,"The animated Hulu series stars 
@pattonoswalt
 @Aimee_Garcia
 @rejectedjokes
 & 
@melissafumero
! Be sure to keep an eye out for the upcoming series this year and pick up your copy of M.O.D.O.K Head games # 1 today! Issue # 2 available January 6th.",,,,4,60,[],https://twitter.com/GNpodcasts/status/1345560542551834624
Hulu Support,@hulu_support,2021-01-03T02:31:26.000Z,"Replying to 
@DuhItzMiaaaa","Hulu here — hope you don't mind us chiming in! We'd love to see how we can help. First, try these steps: https://hulu.tv/PlaybackHelp-. If still no luck, let us know more about the behavior you're experiencing. Are you seeing any error messages? What device is in use? We'll standby!",,,,,['https://pbs.twimg.com/card_img/1364671035803635713/rrzOa96l?format=png&name=120x120'],https://twitter.com/hulu_support/status/1345558357520904194
DScottL,@DanScottL22,2021-01-03T02:12:31.000Z,"Replying to 
@hulu_support","That makes no sense whatsoever. I watch/record Noir Alley films every weekend and never has one been blacked out. I never had this issue with DirecTV. Considering the issues and prices increase, maybe I should consider going back.",,2,,,[],https://twitter.com/DanScottL22/status/1345553599355613187
Robert Dalsbø,@RobertDalsbo,2021-01-03T02:08:00.000Z,"@hulu
 I am continually having a horrible experience with Hulu. Getting nowhere with tech support. They even refuse to reach out to me to follow up with my issue. This streaming service is awful. I will be cancelling my account and switching to Netflix. #boycottHulu",,,,,,[],https://twitter.com/RobertDalsbo/status/1345552458857279488
Robert Dalsbø,@RobertDalsbo,2021-01-03T02:07:15.000Z,"I am continually having a horrible experience with 
@hulu
.  Getting nowhere with tech support. They even refuse to reach out to me to follow up with my issue. This streaming service is awful. I will be cancelling my account and switching to 
@netflix
. #boycottHulu",,,,,,[],https://twitter.com/RobertDalsbo/status/1345552271589957633
Rob,@Lushydream,2021-01-03T00:42:27.000Z,"@hulu_support
 how do I get assistance for the “single sign on error” I receive on the help website? I was charged for Live TV when comparing it to other plans. I didn’t realize putting in my zip code would lead to automatically adding live TV ",,😓,1,,,[],https://twitter.com/Lushydream/status/1345530929842769920
Dancin 4Joy,@Dancin4Joy,2021-01-03T00:05:37.000Z,"Replying to 
@hulu_support","Maybe this is part of the issue, but there was so little detail regardless:",,,,,['https://pbs.twimg.com/media/EqxAqTEUcAAS2dZ?format=png&name=small'],https://twitter.com/Dancin4Joy/status/1345521663144706049
Lost_Girl_In_Bookland,@Lostgirlinbook,2021-01-04T23:57:37.000Z,"Keep getting an error message on 
@hulu_support
 when I try to add Showtime and HBOMax on to my account. im trying to give yall my money and you dont want it",,,1,,,[],https://twitter.com/Lostgirlinbook/status/1346244424532160512
Kim Grrr,@producingk,2021-01-04T23:55:09.000Z,"Is this a my tv issue, my internet issue or Hulu issue?","0:15
21 views",,,2,,['https://pbs.twimg.com/ext_tw_video_thumb/1346243772632457218/pu/img/UESunBkggpP-Pcic.jpg'],https://twitter.com/producingk/status/1346243805138345984
Rek Anthony,@RekAnthony,2021-01-04T23:51:12.000Z,"Replying to 
@hulu_support","Thanks.  I already have your enhanced DVR.  Sometimes it works, sometimes it doesn’t.  I appreciate your team looking into that issue.
Best.",,1,,,[],https://twitter.com/RekAnthony/status/1346242807841910786
Mike,@mkemofo,2021-01-04T23:39:08.000Z,"@hulu_support
 what is error code PDEv-334 and how do I fix it. Live TV not coming through.",,,3,,,[],https://twitter.com/mkemofo/status/1346239773778829312
Destiny Ann,@desyann7,2021-01-04T23:01:18.000Z,"Replying to 
@hulu_support",I have an android it says error 406 I tried the troubleshooting on the webpage for this error but it still didn't work,,1,,,[],https://twitter.com/desyann7/status/1346230251945414656
Jessica,@jesschambliss,2021-01-04T21:55:42.000Z,"@hulu
 I keep getting error P-EDU122 It will not let me watch my local stations, I have reset my Xbox, and my internet! Please help.",,,1,,,[],https://twitter.com/jesschambliss/status/1346213742644756483
Hulu Support,@hulu_support,2021-01-04T21:27:22.000Z,"Replying to 
@Final_b0y","Hulu here! Are you still running into any trouble? If so, mind letting us know the make and model of your streaming device? Is the issue at app/site launch or during playback? Is it occurring with all content? Are you receiving any error messages? Try: https://hulu.tv/GeneralHelp-!",,,,,['https://pbs.twimg.com/card_img/1364671035803635713/rrzOa96l?format=png&name=120x120'],https://twitter.com/hulu_support/status/1346206614567710722
Employee of the Month,@clizzie27,2021-01-04T21:15:58.000Z,"Hey 
@hulu
 I’m trying to watch Jake Tapper and I keep getting an error message",GIF,,1,,,['https://pbs.twimg.com/tweet_video_thumb/Eq6tKpXXYAMo6rn.jpg'],https://twitter.com/clizzie27/status/1346203742408945669
Dizzy Lord,@MalibuRat,2021-01-04T19:10:22.000Z,"I just started a letterbox list of movies I want to physically own, and like an hour later there was an issue with the Hulu payment ",,🥴,,,,[],https://twitter.com/MalibuRat/status/1346172136487063553
Jeff Fischbach,@SWFisch77,2021-01-04T18:05:38.000Z,"Hey any other monthly subscribers of 
@DisneyPlus
 having an issue getting on today? I'm trying and it's telling me I have to restart my subscription!?!? WTF? We did not stop or cancel it, yet our Hulu is working fine, what is going on!?",,😷,1,,,[],https://twitter.com/SWFisch77/status/1346155843054686208
deeply confuddled,@jazthesav,2021-01-04T17:51:14.000Z,"@hulu
 log me out my account one more time and we gon have an issue !!",,,,,,[],https://twitter.com/jazthesav/status/1346152220455284737
they call me bruce,@ringtrick,2021-01-04T16:59:49.000Z,"Replying to 
@hulu_support","It's a known issue, fix you app!

https://community.hulu.com/s/question/0D53h00000nsWGaCAM/hulu-app-on-roku-skippingjumping-episodes…",,1,,,[],https://twitter.com/ringtrick/status/1346139283715891200
Goat,@SwayingGoat,2021-01-04T15:51:57.000Z,"Replying to 
@hottestsingles","Clearly you said oldest to newest, nothing was agreed upon about everything in between!

I actually have this issue with Hulu sometimes too, super weird",🐐,,,1,[],https://twitter.com/SwayingGoat/status/1346122204489125894
Ari Lebowitz,@ariellatova,2021-01-04T14:25:00.000Z,"Agree and I think Ryan Murphy's work is emblematic of an issue I have with a lot of the Netflix and Hulu originals: many of them really could have benefitted from one more round of editing, slightly more challenging of the creator in the brainstorm.","Quote Tweet
Nick Andersen
@nicktheandersen
 · Jan 4
'big, expensive, saccharine': the excellent @McHenryJD does a neat job spelling out the r murphy problem @ netflix http://bit.ly/3b3K6Rq",,1,,,['https://pbs.twimg.com/profile_images/1029709896269410304/k4t7Ij-8_mini.jpg'],https://twitter.com/ariellatova/status/1346100321085485059
RogPalmerUK,@rogpalmeruk,2021-01-04T11:09:02.000Z,"Replying to 
@kasey__moore
 @DrewsClues
 and 
@therealethanhol","Hulu still needs content to operate , the licensed stuff is going to expire.  They possibly share things but honestly there is another issue the US has that other countries don’t.  Many Americans look at Disney very differently to the rest of the world.",,,,1,[],https://twitter.com/rogpalmeruk/status/1346051002764587008
RogPalmerUK,@rogpalmeruk,2021-01-04T10:45:26.000Z,"Replying to 
@DrewviesMovies
 and 
@DrewsClues",It totally sucks for those in the US & Latin America that Disney+ isn’t getting the same treatment.  Hulu is going to be a issue for at least a few more years.,,,,1,[],https://twitter.com/rogpalmeruk/status/1346045065425248257
Valondar,@VK_HM,2021-01-04T10:18:18.000Z,"Replying to 
@occono","Probably a rights issue. They don’t own Hulu 100%. Better to bundle a Hulu-type without the name. But they could have called it, like... I dunno. Cyclops. Nobody is gonna think that’s Star Wars",,,,,[],https://twitter.com/VK_HM/status/1346038238889320449
Tripp Whitbeck,@trippwhitbeck,2021-01-04T08:14:04.000Z,"Hey, 
@PrimeVideo
 -
Why are Seasons 1 through 14 of #First48 locked on 
@AETV
 app (each episode is disabled because of a BOGUS ""connection error"" - my connection is flawless and FAST!)?
What's the point of #AETV app if episodes aren't available? Supposed to have more eps than 
@hulu",,,,,,[],https://twitter.com/trippwhitbeck/status/1346006973117042688
David Fodét,@DFodet,2021-01-04T05:47:36.000Z,"Replying to 
@hulu_support","No I just got in touch with you, the rest is on you. I'm a software developer.  Consider a this a free software test and bug report.",✊ ✊ ✊,1,,,[],https://twitter.com/DFodet/status/1345970114554777601
leel,@leelsummerz,2021-01-04T05:35:18.000Z,"Replying to 
@SWNJim
 @Rated_tone
 and 
@chiseledadonis","Bro this movie is trash for a major film , this is literally only worthy for Netflix and Hulu , they would’ve sold so much tickets if this was to debut on Valentine’s Day this wasn’t even about action or solving any major issue but just instilling some moral lesson
..",🌞 😭,,,,[],https://twitter.com/leelsummerz/status/1345967017661227012
Russ Kellum,@RussKellum,2021-01-04T05:09:10.000Z,"Replying to 
@hulu_support","WESH 2 - Orlando.
No error messages. Just died with what my pic shows.",,,,,[],https://twitter.com/RussKellum/status/1345960442418638848
tp,@mothertayresa,2021-01-04T05:06:02.000Z,how dare hulu suggest i watch shrek and then keep giving me an error message so i can’t,,,1,2,7,[],https://twitter.com/mothertayresa/status/1345959652878557184
nathan Stasinos,@natestasinos,2021-01-04T03:30:26.000Z,"@hulu
 can you please fix the skipping episodes issue? Just saw a spoiler on a episode cause it skipped from episode 3 to episode 5 and this keeps happening.",,,1,,,[],https://twitter.com/natestasinos/status/1345935593872580613
Ricky Fitts,@IamTHErick,2021-01-04T02:06:21.000Z,"@hulu_support
 I need help with an issue. I have an iPhone 11. When I'm casting Hulu to any of my TV'S from my phone, it disables the sound on any videos I try to watch on Facebook etc. Is there a fix for this?",,,1,,,[],https://twitter.com/IamTHErick/status/1345914432237547522
Will Novak,@WillNovak13,2021-01-04T01:47:25.000Z,"Replying to 
@jpgftw
 @CollinYourbs
 and 
@hulu","And 
@YouTubeTV
 
Though really the problem is 
@FOXSPORTSAZ
 /regional. When every provider has an issue with you...maybe youre the issue!",,1,,3,[],https://twitter.com/WillNovak13/status/1345909669705863168
Sarah,@cat_books_,2021-01-04T01:09:38.000Z,"Replying to 
@hulu_support",I'm using my iPhone to cast to my TV through Chromecast. your connection issues are the worst. No other streaming apps have this issue. Or when I open the app to pause an episode and it restarts the episode. It's the worst.,📚 🐱,1,,,[],https://twitter.com/cat_books_/status/1345900160237199360
StrongMermaid,@HullTmb,2021-01-05T23:49:26.000Z,"Replying to 
@themightygk
 @hulu_support
 and 
@hulu","I had same issue - I unplugged the router for about 1 minute. When Hulu reloaded, screen said they can't load movies, so I pressed ""Live"" and it's back to normal.",💪,,,,[],https://twitter.com/HullTmb/status/1346604752885444612
